,dT,Tf,strainrange,df4,dc20,lte_cycles,ratio_dmgs
295,140,550,0.00144212,1.3628208577728767e-20,8.934005152125e-05,11193.999999999993,1.5254310184147617e-16
296,150,550,0.0015462,1.24564731023091e-18,7.143522683240655e-05,13998.999999999996,1.7437437598585787e-14
297,160,550,0.00165056,6.034132403065757e-17,5.9513488484598885e-05,16803.000000000007,1.0139100490853082e-12
298,170,550,0.0017554,1.7381273298342181e-15,5.0111103732324415e-05,19956.0,3.468547288678119e-11
299,180,550,0.00186078,3.2428241847457205e-14,4.2681143192573725e-05,23430.0,7.597791301217896e-10
300,190,550,0.0019665,4.1708450111895277e-13,7.2964163114291794e-06,137054.0,5.716292537551996e-08
301,200,550,0.0020819,4.698265124029522e-12,0.00028110636676290004,3557.9999999999973,1.6713478168896426e-08
302,210,550,0.0022102,4.7637548733467734e-11,0.000635383595542275,1573.9999999999995,7.497447064683965e-08
303,220,550,0.00234916,5.170937133624983e-07,0.00100919307752505,986.9999999999987,0.0005123833336536766
304,230,550,0.00249215,1.3269630336729865e-06,0.0013722885522159,722.9999999999999,0.0009669708542931994
305,240,550,0.00264125,3.014169654228556e-06,0.001732773598934325,568.9999999999998,0.0017395057589071668
306,250,550,0.00279197,6.024431231121174e-06,0.0020667078823773,472.00000000000125,0.0029149892360169306
307,260,550,,,,0.0,
308,270,550,,,,0.0,
309,280,550,,,,0.0,
310,290,550,,,,0.0,
311,300,550,,,,0.0,
312,50,575,0.00052938,1.3830136436132e-96,2.9479163421758085e-07,inf,
313,60,575,0.00062925,4.076240544743435e-81,1.927168478421413e-06,518896.0,2.1151448824455528e-75
314,70,575,0.00072975,2.5069834573441566e-69,9.615514103456243e-06,103999.0,2.6072276847298634e-64
315,80,575,0.0008309,6.1300251484810796e-43,3.5248386636803315e-05,28370.999999999993,1.739093823398044e-38
316,90,575,0.00093295,3.862995636147641e-37,9.186237902407499e-05,10885.999999999996,4.205198773629888e-33
317,100,575,0.00103622,2.02267057111635e-32,0.00012272760762600002,8149.000000000004,1.6480974494998993e-28
318,110,575,0.00114022,1.5275485856839237e-28,9.691990697467501e-05,10317.999999999996,1.5760937390118104e-24
319,120,575,0.00124427,2.4659762504967735e-25,7.034367441885463e-05,14215.999999999996,3.505611941470893e-21
320,130,575,0.00134836,1.1917476170668785e-22,5.5848091082105296e-05,17906.0,2.133909313596459e-18
321,140,575,0.00145279,2.2390054686624495e-20,4.6760279307451326e-05,21386.000000000007,4.788263675545797e-16
322,150,575,0.00155779,1.974386607672669e-18,3.98087156694096e-05,25120.999999999985,4.9596842663021554e-14
323,160,575,0.00166338,9.348975340441844e-17,3.4463649811455457e-05,29017.000000000022,2.7127061096513098e-12
324,170,575,0.0017695,2.6348148686302225e-15,3.102204148587348e-05,32236.0,8.493363887189821e-11
325,180,575,0.00187551,4.729164041417529e-14,3.8278828498058555e-06,261240.99999999983,1.2354516130652706e-08
326,190,575,0.00199082,1.9233125224918192e-08,0.000212378756595825,4704.999999999998,9.056049452968821e-05
327,200,575,0.00211897,7.49751976469933e-08,0.000494079562206075,2022.000000000003,0.00015174721518985233
328,210,575,0.00225922,2.602666769703508e-07,0.0011106002520585002,898.9999999999993,0.0002343477560787024
329,220,575,0.00239947,7.345501915786304e-07,0.0011296932453733499,880.9999999999984,0.0006502209290769642
330,230,575,,,,0.0,
331,240,575,,,,0.0,
332,250,575,,,,0.0,
333,260,575,,,,0.0,
334,270,575,,,,0.0,
335,280,575,,,,0.0,
336,290,575,,,,0.0,
337,300,575,,,,0.0,
