,dT,Tf,strainrange,df4,dc20,lte_cycles,ratio_dmgs
310,290,550,0.00325187,1.991737477152506e-06,0.0009431263245030001,1020.0000000000009,0.002111845916507625
311,300,550,0.0033861,2.3674373918204846e-06,0.000869151269989275,1094.0000000000014,0.0027238496606576874
312,50,575,0.00052158,1.2320869785129592e-10,4.63726022311354e-09,inf,
313,60,575,0.0006205,1.9000430814068157e-10,2.669455148330059e-08,inf,
314,70,575,0.00072082,2.8603771642155965e-10,1.2792498464754062e-07,inf,
315,80,575,0.00082248,4.212840086338044e-10,5.314559255595667e-07,inf,
316,90,575,0.00092542,6.083846048023549e-10,1.968290775943167e-06,505089.0000000001,0.000309092849612542
317,100,575,0.00102961,8.632673259341462e-10,6.629093420770238e-06,150477.99999999994,0.00013022403987087612
318,110,575,0.00113503,1.205822198692814e-09,2.0589470788718565e-05,48514.99999999997,5.856499232381976e-05
319,120,575,0.00124168,1.6607759989860973e-09,5.95256998221279e-05,16790.999999999993,2.790015075755104e-05
320,130,575,0.0013496,6.56320026313304e-08,0.00016036030679985,6188.000000000004,0.0004092783553554027
321,140,575,0.00145938,8.65631438702216e-08,0.00039598817995215003,2514.999999999999,0.00021860032256690494
322,150,575,0.00157142,1.130107929099369e-07,0.00085145564154585,1172.0000000000005,0.00013272657716467947
323,160,575,0.00168604,1.4628670428275583e-07,0.00154331616229665,646.9999999999984,9.478725607659203e-05
324,170,575,0.00180337,1.8794087151630346e-07,0.001968411903564,507.9999999999993,9.547842663215882e-05
325,180,575,0.0019232,2.396873602875583e-07,0.0018536633424111,539.0000000000005,0.00012930468807555517
326,190,575,0.00204467,3.0312494464265673e-07,0.00161154214115145,619.0000000000001,0.00018809619488204842
327,200,575,0.00216772,3.8038047360706104e-07,0.001441300977927525,690.9999999999999,0.00026391467114246855
328,210,575,0.00229242,4.739873396098405e-07,0.0013382365726113,743.0000000000015,0.0003541880033101691
329,220,575,0.00241881,5.86859448339566e-07,0.0012608632834335,786.9999999999994,0.0004654425710148914
330,230,575,0.00254686,7.222806471499453e-07,0.001187438083610025,832.9999999999985,0.0006082680496098646
331,240,575,0.00267637,8.837614499457374e-07,0.001100331539090925,895.9999999999993,0.0008031774229391679
332,250,575,0.00280694,1.0748446569649332e-06,0.00103374333452595,948.9999999999997,0.001039759697660185
333,260,575,0.00293883,1.3004275962750261e-06,0.000955763562143175,1020.0000000000009,0.0013606164199846528
334,270,575,0.00307201,1.5656322119169559e-06,0.000881392758748125,1097.9999999999995,0.0017763161727589885
