,drat,dT,Tf,LTE
109,6.059854550219198e-05,150.0,500,4.271232876712325
110,7.419221111794039e-05,160.0,500,3.5945205479452094
111,0.00010068419836255922,170.0,500,3.350684931506848
112,0.00014772192739710745,180.0,500,3.3863013698630136
113,0.00022136595637651068,190.0,500,3.5205479452054744
114,0.00032930913217383586,200.0,500,3.665753424657529
115,0.00492000060000755,210.0,500,3.5808219178082203
116,0.00708041901664902,220.0,500,3.5315068493150683
117,0.0001312413628891191,100.0,525,43.58630136986299
118,6.740110760157869e-05,110.0,525,17.512328767123286
119,4.0828267931558846e-05,120.0,525,7.805479452054792
120,3.147225468076781e-05,130.0,525,4.260273972602739
121,3.623746203364169e-05,140.0,525,3.3890410958904074
122,5.244245546592849e-05,150.0,525,3.3534246575342417
123,7.989385072423275e-05,160.0,525,3.4821917808219154
124,0.00012170771776551035,170.0,525,3.619178082191782
125,0.0016337129816562884,180.0,525,3.679452054794518
126,0.0025200505280057444,190.0,525,3.6383561643835653
127,0.003793750777062633,200.0,525,3.6027397260273997
128,0.005580474848627624,210.0,525,3.5589041095890437
129,0.008188607700493386,220.0,525,3.569863013698628
130,4.315363833747796e-05,100.0,550,13.863013698630137
131,2.524141398042357e-05,110.0,550,6.232876712328765
132,2.0490881447571873e-05,120.0,550,3.665753424657529
133,2.6669237757904715e-05,130.0,550,3.326027397260278
134,4.232851414698701e-05,140.0,550,3.6054794520547935
135,6.44494126855823e-05,150.0,550,3.7260273972602764
136,0.000718336602940994,160.0,550,3.761643835616442
137,0.0011740967889122345,170.0,550,3.7095890410958865
138,0.0018744111323392985,180.0,550,3.6876712328767085
