501007.689060287,501007.689060287,501007.689060287,511535.84190894786,511535.84190894786,511535.84190894786,598249.8327571696,598249.8327571696,598249.8327571696,613044.7159744462,613044.7159744462,613044.7159744462,747620.7549956924,747620.7549956924,747620.7549956924,750399.455604817,750399.455604817,750399.455604817,1080861.3400249693,1080861.3400249693,1080861.3400249693,1135580.0467839087,1135580.0467839087,1135580.0467839087,1135580.0467839087,1135580.0467839087,1135580.0467839087,1080861.3400249693,1080861.3400249693,1080861.3400249693,750399.455604817,750399.455604817,750399.455604817,747620.7549956924,747620.7549956924,747620.7549956924,613044.7159744462,613044.7159744462,613044.7159744462,598249.8327571696,598249.8327571696,598249.8327571696,511535.84190894786,511535.84190894786,511535.84190894786,501007.689060287,501007.689060287,501007.689060287
500152.99020808697,500152.99020808697,500152.99020808697,512506.682088509,512506.682088509,512506.682088509,597192.2245492487,597192.2245492487,597192.2245492487,614082.6629768927,614082.6629768927,614082.6629768927,746792.9516392818,746792.9516392818,746792.9516392818,750592.1777716961,750592.1777716961,750592.1777716961,1080765.0850683474,1080765.0850683474,1080765.0850683474,1137661.9859781049,1137661.9859781049,1137661.9859781049,1137661.9859781049,1137661.9859781049,1137661.9859781049,1080765.0850683474,1080765.0850683474,1080765.0850683474,750592.1777716961,750592.1777716961,750592.1777716961,746792.9516392818,746792.9516392818,746792.9516392818,614082.6629768927,614082.6629768927,614082.6629768927,597192.2245492487,597192.2245492487,597192.2245492487,512506.682088509,512506.682088509,512506.682088509,500152.99020808697,500152.99020808697,500152.99020808697
499468.9819397319,499468.9819397319,499468.9819397319,513282.9864245772,513282.9864245772,513282.9864245772,596133.3889145856,596133.3889145856,596133.3889145856,615119.2345524948,615119.2345524948,615119.2345524948,745879.9902096429,745879.9902096429,745879.9902096429,752004.2541774623,752004.2541774623,752004.2541774623,1080644.2561931817,1080644.2561931817,1080644.2561931817,1141734.254708877,1141734.254708877,1141734.254708877,1141734.254708877,1141734.254708877,1141734.254708877,1080644.2561931817,1080644.2561931817,1080644.2561931817,752004.2541774623,752004.2541774623,752004.2541774623,745879.9902096429,745879.9902096429,745879.9902096429,615119.2345524948,615119.2345524948,615119.2345524948,596133.3889145856,596133.3889145856,596133.3889145856,513282.9864245772,513282.9864245772,513282.9864245772,499468.9819397319,499468.9819397319,499468.9819397319
498784.7548966397,498784.7548966397,498784.7548966397,514058.96100348234,514058.96100348234,514058.96100348234,594861.1783969104,594861.1783969104,594861.1783969104,616154.421198038,616154.421198038,616154.421198038,736295.4935126406,736295.4935126406,736295.4935126406,753492.613548,753492.613548,753492.613548,1080523.0037709717,1080523.0037709717,1080523.0037709717,1148561.4126742876,1148561.4126742876,1148561.4126742876,1148561.4126742876,1148561.4126742876,1148561.4126742876,1080523.0037709717,1080523.0037709717,1080523.0037709717,753492.613548,753492.613548,753492.613548,736295.4935126406,736295.4935126406,736295.4935126406,616154.421198038,616154.421198038,616154.421198038,594861.1783969104,594861.1783969104,594861.1783969104,514058.96100348234,514058.96100348234,514058.96100348234,498784.7548966397,498784.7548966397,498784.7548966397
498100.3115737192,498100.3115737192,498100.3115737192,515028.4615082716,515028.4615082716,515028.4615082716,593799.6734898577,593799.6734898577,593799.6734898577,617394.8036325825,617394.8036325825,617394.8036325825,727393.0815455558,727393.0815455558,727393.0815455558,756683.4895005806,756683.4895005806,756683.4895005806,1080374.3665223639,1080374.3665223639,1080374.3665223639,1156236.9406264203,1156236.9406264203,1156236.9406264203,1156236.9406264203,1156236.9406264203,1156236.9406264203,1080374.3665223639,1080374.3665223639,1080374.3665223639,756683.4895005806,756683.4895005806,756683.4895005806,727393.0815455558,727393.0815455558,727393.0815455558,617394.8036325825,617394.8036325825,617394.8036325825,593799.6734898577,593799.6734898577,593799.6734898577,515028.4615082716,515028.4615082716,515028.4615082716,498100.3115737192,498100.3115737192,498100.3115737192
497244.45704689465,497244.45704689465,497244.45704689465,515803.684511402,515803.684511402,515803.684511402,592736.9693040608,592736.9693040608,592736.9693040608,618426.9098081931,618426.9098081931,618426.9098081931,721236.0383170344,721236.0383170344,721236.0383170344,759490.8241406021,759490.8241406021,759490.8241406021,1080228.0589864708,1080228.0589864708,1080228.0589864708,1160974.6521906096,1160974.6521906096,1160974.6521906096,1160974.6521906096,1160974.6521906096,1160974.6521906096,1080228.0589864708,1080228.0589864708,1080228.0589864708,759490.8241406021,759490.8241406021,759490.8241406021,721236.0383170344,721236.0383170344,721236.0383170344,618426.9098081931,618426.9098081931,618426.9098081931,592736.9693040608,592736.9693040608,592736.9693040608,515803.684511402,515803.684511402,515803.684511402,497244.45704689465,497244.45704689465,497244.45704689465
496559.5361187179,496559.5361187179,496559.5361187179,516578.56915575615,516578.56915575615,516578.56915575615,591673.0745468286,591673.0745468286,591673.0745468286,619457.6004094403,619457.6004094403,619457.6004094403,719355.011013991,719355.011013991,719355.011013991,762759.039590473,762759.039590473,762759.039590473,1080069.866053118,1080069.866053118,1080069.866053118,1163249.8309872216,1163249.8309872216,1163249.8309872216,1163249.8309872216,1163249.8309872216,1163249.8309872216,1080069.866053118,1080069.866053118,1080069.866053118,762759.039590473,762759.039590473,762759.039590473,719355.011013991,719355.011013991,719355.011013991,619457.6004094403,619457.6004094403,619457.6004094403,591673.0745468286,591673.0745468286,591673.0745468286,516578.56915575615,516578.56915575615,516578.56915575615,496559.5361187179,496559.5361187179,496559.5361187179
495874.40688886034,495874.40688886034,495874.40688886034,517546.69504197204,517546.69504197204,517546.69504197204,590800.657935874,590800.657935874,590800.657935874,620692.5469860755,620692.5469860755,620692.5469860755,717155.1569658901,717155.1569658901,717155.1569658901,765718.5120995524,765718.5120995524,765718.5120995524,1079880.1448867917,1079880.1448867917,1079880.1448867917,1164773.6694017774,1164773.6694017774,1164773.6694017774,1164773.6694017774,1164773.6694017774,1164773.6694017774,1079880.1448867917,1079880.1448867917,1079880.1448867917,765718.5120995524,765718.5120995524,765718.5120995524,717155.1569658901,717155.1569658901,717155.1569658901,620692.5469860755,620692.5469860755,620692.5469860755,590800.657935874,590800.657935874,590800.657935874,517546.69504197204,517546.69504197204,517546.69504197204,495874.40688886034,495874.40688886034,495874.40688886034
495189.0717719086,495189.0717719086,495189.0717719086,518320.8085066376,518320.8085066376,518320.8085066376,589991.9760988296,589991.9760988296,589991.9760988296,621719.9412363092,621719.9412363092,621719.9412363092,715775.6420951196,715775.6420951196,715775.6420951196,768195.9413630195,768195.9413630195,768195.9413630195,1079696.8305416023,1079696.8305416023,1079696.8305416023,1166278.0916063173,1166278.0916063173,1166278.0916063173,1166278.0916063173,1166278.0916063173,1166278.0916063173,1079696.8305416023,1079696.8305416023,1079696.8305416023,768195.9413630195,768195.9413630195,768195.9413630195,715775.6420951196,715775.6420951196,715775.6420951196,621719.9412363092,621719.9412363092,621719.9412363092,589991.9760988296,589991.9760988296,589991.9760988296,518320.8085066376,518320.8085066376,518320.8085066376,495189.0717719086,495189.0717719086,495189.0717719086
494282.2665204148,494282.2665204148,494282.2665204148,519287.961789137,519287.961789137,519287.961789137,589444.1359241952,589444.1359241952,589444.1359241952,622745.2970163903,622745.2970163903,622745.2970163903,714424.7339853874,714424.7339853874,714424.7339853874,770512.6882110435,770512.6882110435,770512.6882110435,1079501.604717029,1079501.604717029,1079501.604717029,1167763.1232165454,1167763.1232165454,1167763.1232165454,1167763.1232165454,1167763.1232165454,1167763.1232165454,1079501.604717029,1079501.604717029,1079501.604717029,770512.6882110435,770512.6882110435,770512.6882110435,714424.7339853874,714424.7339853874,714424.7339853874,622745.2970163903,622745.2970163903,622745.2970163903,589444.1359241952,589444.1359241952,589444.1359241952,519287.961789137,519287.961789137,519287.961789137,494282.2665204148,494282.2665204148,494282.2665204148
